customer_id,persona,is_story_customer,story_customer_id,recency_days,frequency,monetary,avg_order_value,max_order_value,min_order_value,total_quantity,avg_discount_pct,discount_usage_rate,website_orders_pct,app_orders_pct,whatsapp_orders_pct,preferred_payment_method,baby_care_orders,family_essentials_orders,wellness_orders,self_care_orders,nutrition_orders,favorite_category,customer_tenure_days,days_since_last_order,avg_days_between_orders,orders_per_month,story_type,journey_stage,engagement_level
CUST05185,New Parents,0,,56,12,9772.9,814.4083333333333,1207.8,330.6,23,6.25,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.16666666666666666,UPI,7,4,1,0,0,Baby Care,752,56,62.18181818181818,0.479,UNKNOWN,UNKNOWN,UNKNOWN
CUST05186,Seasoned Parents,0,,30,7,9384.6,1340.6571428571428,2820.0,287.2,16,7.142857142857143,0.5714285714285714,0.0,1.0,0.0,UPI,0,4,3,0,0,Family Essentials,264,30,33.5,0.795,UNKNOWN,UNKNOWN,UNKNOWN
CUST05187,Wellness Seekers,0,,60,4,1703.0,425.75,544.35,262.4,4,11.25,1.0,0.0,0.75,0.25,CARD,0,1,3,0,0,Wellness,454,60,106.0,0.264,UNKNOWN,UNKNOWN,UNKNOWN
CUST05188,New Parents,0,,17,12,10536.2,878.0166666666668,2643.3,266.4,20,11.25,0.8333333333333334,0.5,0.5,0.0,CARD,7,2,3,0,0,Baby Care,387,17,30.90909090909091,0.93,UNKNOWN,UNKNOWN,UNKNOWN
CUST05189,New Parents,0,,8,10,10896.199999999999,1089.62,2848.0,372.0,26,11.5,0.7,0.7,0.2,0.1,UPI,6,3,1,0,0,Baby Care,603,8,63.333333333333336,0.498,UNKNOWN,UNKNOWN,UNKNOWN
CUST05190,Premium Self-Care,0,,162,3,1863.4,621.1333333333333,940.0,461.7,3,3.3333333333333335,0.6666666666666666,0.0,1.0,0.0,CARD,0,0,3,0,0,Wellness,356,162,93.0,0.253,UNKNOWN,UNKNOWN,UNKNOWN
CUST05191,New Parents,0,,11,6,8086.7,1347.7833333333333,2815.8,629.1,12,11.666666666666666,1.0,0.3333333333333333,0.5,0.16666666666666666,UPI,2,4,0,0,0,Family Essentials,46,11,6.2,3.913,UNKNOWN,UNKNOWN,UNKNOWN
CUST05192,Budget Families,0,,19,10,17283.55,1728.355,4675.0,233.6,26,16.5,1.0,0.6,0.3,0.1,UPI,4,6,0,0,0,Family Essentials,704,19,63.55555555555556,0.426,UNKNOWN,UNKNOWN,UNKNOWN
CUST05193,Wellness Seekers,0,,34,8,5705.0,713.125,1136.2,437.6,11,10.625,1.0,0.125,0.875,0.0,UPI,0,1,7,0,0,Wellness,552,34,61.142857142857146,0.435,UNKNOWN,UNKNOWN,UNKNOWN
CUST05194,Wellness Seekers,0,,330,5,3557.25,711.45,1204.0,486.0,5,5.0,0.6,0.2,0.8,0.0,CARD,0,0,5,0,0,Wellness,583,330,60.25,0.257,UNKNOWN,UNKNOWN,UNKNOWN
CUST05195,Wellness Seekers,0,,53,7,8233.85,1176.2642857142857,1873.4,359.0,13,6.428571428571429,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.0,CARD,0,0,7,0,0,Wellness,579,53,78.33333333333333,0.363,UNKNOWN,UNKNOWN,UNKNOWN
CUST05196,Wellness Seekers,0,,29,7,6372.1,910.3000000000001,2010.2,323.1,9,9.285714285714286,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.0,UPI,0,1,6,0,0,Wellness,489,29,73.5,0.429,UNKNOWN,UNKNOWN,UNKNOWN
CUST05197,Wellness Seekers,0,,22,5,2327.9,465.58000000000004,756.9,285.0,5,7.0,0.8,0.6,0.4,0.0,CARD,2,0,3,0,0,Wellness,166,22,24.0,0.904,UNKNOWN,UNKNOWN,UNKNOWN
CUST05198,Wellness Seekers,0,,6,4,2418.6,604.65,972.8,313.2,6,7.5,1.0,0.75,0.25,0.0,UPI,0,0,4,0,0,Wellness,97,6,27.0,1.237,UNKNOWN,UNKNOWN,UNKNOWN
CUST05199,Premium Self-Care,0,,169,2,2033.05,1016.525,1692.0,341.05,3,7.5,1.0,0.5,0.5,0.0,CARD,0,0,2,0,0,Wellness,611,169,437.0,0.098,UNKNOWN,UNKNOWN,UNKNOWN
CUST05200,Budget Families,0,,10,9,9715.45,1079.4944444444445,4400.0,341.05,18,15.555555555555555,1.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,UPI,4,3,2,0,0,Baby Care,363,10,38.5,0.744,UNKNOWN,UNKNOWN,UNKNOWN
CUST05201,Seasoned Parents,0,,26,10,14991.05,1499.105,3663.2,292.0,21,6.5,0.6,0.1,0.4,0.5,UPI,3,3,4,0,0,Wellness,290,26,27.555555555555557,1.034,UNKNOWN,UNKNOWN,UNKNOWN
CUST05202,Budget Families,0,,201,4,5795.3,1448.825,2519.4,598.4,12,15.0,1.0,0.5,0.5,0.0,COD,0,4,0,0,0,Family Essentials,379,201,59.0,0.317,UNKNOWN,UNKNOWN,UNKNOWN
CUST05203,Seasoned Parents,0,,47,5,6261.45,1252.29,2519.4,269.25,10,13.0,0.8,0.4,0.2,0.4,UPI,0,3,2,0,0,Family Essentials,446,47,75.5,0.336,UNKNOWN,UNKNOWN,UNKNOWN
CUST05204,Wellness Seekers,0,,285,7,8384.8,1197.8285714285714,2612.5,334.4,10,5.714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0,UPI,1,2,4,0,0,Wellness,617,285,54.333333333333336,0.34,UNKNOWN,UNKNOWN,UNKNOWN
CUST05205,Dormant Customers,0,,48,2,925.0,462.5,676.8,248.2,2,12.5,1.0,0.5,0.0,0.5,COD,0,2,0,0,0,Family Essentials,405,48,86.0,0.148,UNKNOWN,UNKNOWN,UNKNOWN
CUST05206,Wellness Seekers,0,,37,9,8816.9,979.6555555555556,2018.4,435.2,15,8.333333333333334,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.1111111111111111,UPI,2,1,6,0,0,Wellness,471,37,49.125,0.573,UNKNOWN,UNKNOWN,UNKNOWN
CUST05207,New Parents,0,,52,7,7103.8,1014.8285714285714,2796.0,307.0,14,5.714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,COD,5,2,0,0,0,Baby Care,179,52,17.166666666666668,1.173,UNKNOWN,UNKNOWN,UNKNOWN
CUST05208,Seasoned Parents,0,,6,11,14920.35,1356.3954545454546,3359.2,291.65,21,5.909090909090909,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.18181818181818182,CARD,2,6,3,0,0,Family Essentials,203,6,19.3,1.626,UNKNOWN,UNKNOWN,UNKNOWN
CUST05209,Seasoned Parents,0,,37,8,10545.75,1318.21875,3174.0,296.4,17,15.0,0.875,0.625,0.25,0.125,CARD,2,5,1,0,0,Family Essentials,658,37,78.0,0.365,UNKNOWN,UNKNOWN,UNKNOWN
CUST05210,Seasoned Parents,0,,96,9,12583.9,1398.211111111111,4125.0,316.2,19,7.777777777777778,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.1111111111111111,COD,4,3,2,0,0,Baby Care,693,96,68.0,0.39,UNKNOWN,UNKNOWN,UNKNOWN
CUST05211,Dormant Customers,0,,32,4,3240.9,810.225,1237.5,246.0,6,17.5,1.0,1.0,0.0,0.0,UPI,0,2,2,0,0,Family Essentials,101,32,21.666666666666668,1.188,UNKNOWN,UNKNOWN,UNKNOWN
CUST05212,Dormant Customers,0,,36,2,1538.3000000000002,769.1500000000001,936.7,601.6,3,17.5,1.0,0.5,0.5,0.0,CARD,0,1,1,0,0,Family Essentials,368,36,183.0,0.163,UNKNOWN,UNKNOWN,UNKNOWN
CUST05213,Premium Self-Care,0,,41,3,2568.2,856.0666666666666,1352.8,328.0,4,5.0,0.6666666666666666,0.0,1.0,0.0,CARD,0,0,3,0,0,Wellness,140,41,45.0,0.643,UNKNOWN,UNKNOWN,UNKNOWN
CUST05214,New Parents,0,,38,12,11746.15,978.8458333333333,2667.6,341.7,19,11.25,0.8333333333333334,0.5,0.4166666666666667,0.08333333333333333,UPI,4,7,1,0,0,Family Essentials,716,38,61.45454545454545,0.503,UNKNOWN,UNKNOWN,UNKNOWN
CUST05215,Premium Self-Care,0,,275,2,2995.4,1497.7,1972.0,1023.4,3,7.5,0.5,0.5,0.5,0.0,CARD,0,0,2,0,0,Wellness,375,275,59.0,0.16,UNKNOWN,UNKNOWN,UNKNOWN
CUST05216,Wellness Seekers,0,,5,6,3665.3,610.8833333333333,938.6,317.0,6,4.166666666666667,0.5,0.3333333333333333,0.5,0.16666666666666666,UPI,1,2,3,0,0,Wellness,365,5,27.4,0.493,UNKNOWN,UNKNOWN,UNKNOWN
CUST05217,Wellness Seekers,0,,13,6,4440.6,740.1,1119.6,359.0,8,6.666666666666667,0.5,0.3333333333333333,0.5,0.16666666666666666,CARD,0,0,6,0,0,Wellness,137,13,17.6,1.314,UNKNOWN,UNKNOWN,UNKNOWN
CUST05218,New Parents,0,,76,7,7927.25,1132.4642857142858,1681.2,512.0,18,7.142857142857143,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.2857142857142857,COD,6,0,1,0,0,Baby Care,686,76,94.33333333333333,0.306,UNKNOWN,UNKNOWN,UNKNOWN
CUST05219,New Parents,0,,28,5,5943.6,1188.72,1926.4,653.6,10,10.0,0.8,0.6,0.4,0.0,NETBANKING,1,3,1,0,0,Family Essentials,585,28,115.75,0.256,UNKNOWN,UNKNOWN,UNKNOWN
CUST05220,Premium Self-Care,0,,259,6,4093.9,682.3166666666667,1382.4,348.0,8,5.0,0.5,0.3333333333333333,0.6666666666666666,0.0,CARD,0,3,3,0,0,Family Essentials,467,259,37.0,0.385,UNKNOWN,UNKNOWN,UNKNOWN
CUST05221,Wellness Seekers,0,,39,6,5267.5,877.9166666666666,1239.3,460.8,9,6.666666666666667,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,UPI,0,1,5,0,0,Wellness,133,39,15.8,1.353,UNKNOWN,UNKNOWN,UNKNOWN
CUST05222,Budget Families,0,,18,5,6662.05,1332.41,1925.0,723.6,12,21.0,1.0,0.4,0.2,0.4,UPI,1,3,1,0,0,Family Essentials,77,18,6.25,1.948,UNKNOWN,UNKNOWN,UNKNOWN
CUST05223,Budget Families,0,,10,8,16493.75,2061.71875,3754.4,292.4,22,13.75,0.875,0.5,0.125,0.375,COD,0,8,0,0,0,Family Essentials,36,10,2.5714285714285716,6.667,UNKNOWN,UNKNOWN,UNKNOWN
CUST05224,Seasoned Parents,0,,7,9,10892.5,1210.2777777777778,3359.2,323.1,17,6.666666666666667,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333,UPI,1,2,6,0,0,Wellness,62,7,6.25,4.355,UNKNOWN,UNKNOWN,UNKNOWN
CUST05225,Seasoned Parents,0,,268,6,4334.1,722.35,1244.0,264.0,8,9.166666666666666,0.8333333333333334,0.5,0.5,0.0,UPI,1,3,2,0,0,Family Essentials,756,268,86.8,0.238,UNKNOWN,UNKNOWN,UNKNOWN
CUST05226,Wellness Seekers,0,,15,6,4506.3,751.0500000000001,1441.8,384.0,12,9.166666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,CARD,2,0,4,0,0,Wellness,724,15,133.4,0.249,UNKNOWN,UNKNOWN,UNKNOWN
CUST05227,Seasoned Parents,0,,78,8,4758.3,594.7875,817.2,292.0,13,5.0,0.5,0.25,0.625,0.125,COD,3,5,0,0,0,Family Essentials,647,78,74.57142857142857,0.371,UNKNOWN,UNKNOWN,UNKNOWN
CUST05228,Dormant Customers,0,,19,4,3335.25,833.8125,1089.6,526.4,7,18.75,0.75,0.5,0.0,0.5,CARD,0,4,0,0,0,Family Essentials,511,19,131.66666666666666,0.235,UNKNOWN,UNKNOWN,UNKNOWN
CUST05229,Premium Self-Care,0,,23,4,3149.6,787.4,1536.0,460.8,6,5.0,0.5,0.0,0.75,0.25,CARD,0,0,4,0,0,Wellness,159,23,38.666666666666664,0.755,UNKNOWN,UNKNOWN,UNKNOWN
CUST05230,Premium Self-Care,0,,9,4,3632.15,908.0375,2136.0,219.0,7,10.0,0.5,0.0,0.75,0.25,CARD,0,1,3,0,0,Wellness,113,9,30.333333333333332,1.062,UNKNOWN,UNKNOWN,UNKNOWN
CUST05231,Wellness Seekers,0,,9,7,5827.6,832.5142857142857,1375.0,333.0,7,7.857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,CARD,0,1,6,0,0,Wellness,621,9,95.0,0.338,UNKNOWN,UNKNOWN,UNKNOWN
CUST05232,Wellness Seekers,0,,76,5,8374.900000000001,1674.9800000000002,2602.8,666.0,11,6.0,0.6,0.6,0.4,0.0,CARD,0,1,4,0,0,Wellness,304,76,37.25,0.493,UNKNOWN,UNKNOWN,UNKNOWN
CUST05233,Seasoned Parents,0,,4,7,9413.2,1344.7428571428572,2964.0,348.0,14,4.285714285714286,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.14285714285714285,UPI,2,3,2,0,0,Family Essentials,94,4,12.0,2.234,UNKNOWN,UNKNOWN,UNKNOWN
CUST05234,Seasoned Parents,0,,138,10,13839.45,1383.9450000000002,3359.2,293.55,20,5.0,0.5,0.3,0.4,0.3,COD,4,3,3,0,0,Baby Care,423,138,29.77777777777778,0.709,UNKNOWN,UNKNOWN,UNKNOWN
CUST05235,Premium Self-Care,0,,3,3,2543.0,847.6666666666666,984.0,666.0,6,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,CARD,0,0,3,0,0,Wellness,681,3,319.0,0.132,UNKNOWN,UNKNOWN,UNKNOWN
CUST05236,Premium Self-Care,0,,2,3,2991.0,997.0,1459.2,532.8,8,8.333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,CARD,0,0,3,0,0,Wellness,428,2,194.5,0.21,UNKNOWN,UNKNOWN,UNKNOWN
CUST05237,Wellness Seekers,0,,7,9,12079.65,1342.1833333333334,3358.8,305.15,16,11.666666666666666,1.0,0.2222222222222222,0.7777777777777778,0.0,UPI,1,0,8,0,0,Wellness,491,7,53.25,0.55,UNKNOWN,UNKNOWN,UNKNOWN
CUST05238,Premium Self-Care,0,,42,5,5201.2,1040.24,1459.2,512.0,9,1.0,0.2,0.6,0.4,0.0,UPI,0,1,4,0,0,Wellness,336,42,43.5,0.446,UNKNOWN,UNKNOWN,UNKNOWN
CUST05239,Seasoned Parents,0,,55,5,4566.4,913.28,1527.6,295.2,9,13.0,1.0,0.6,0.4,0.0,UPI,1,2,2,0,0,Family Essentials,443,55,79.75,0.339,UNKNOWN,UNKNOWN,UNKNOWN
CUST05240,Dormant Customers,0,,326,1,790.4,790.4,790.4,790.4,1,20.0,1.0,1.0,0.0,0.0,COD,0,1,0,0,0,Family Essentials,747,326,0.0,0.04,UNKNOWN,UNKNOWN,UNKNOWN
CUST05241,Premium Self-Care,0,,13,6,9302.8,1550.4666666666665,3008.0,512.0,13,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,CARD,0,2,4,0,0,Wellness,35,13,4.4,5.143,UNKNOWN,UNKNOWN,UNKNOWN
CUST05242,Premium Self-Care,0,,27,4,3473.5,868.375,1547.1,295.2,6,7.5,0.75,0.75,0.25,0.0,CARD,0,1,3,0,0,Wellness,362,27,76.33333333333333,0.331,UNKNOWN,UNKNOWN,UNKNOWN
CUST05243,Wellness Seekers,0,,25,8,7357.2,919.65,2408.0,328.0,11,4.375,0.5,0.5,0.5,0.0,UPI,0,1,7,0,0,Wellness,416,25,31.0,0.577,UNKNOWN,UNKNOWN,UNKNOWN
CUST05244,Premium Self-Care,0,,14,3,4078.6499999999996,1359.55,2287.6,645.05,5,3.3333333333333335,0.6666666666666666,0.0,1.0,0.0,CARD,0,0,3,0,0,Wellness,65,14,21.0,1.385,UNKNOWN,UNKNOWN,UNKNOWN
CUST05245,New Parents,0,,124,4,4343.0,1085.75,1543.6,810.0,11,8.75,0.75,0.5,0.5,0.0,UPI,1,3,0,0,0,Family Essentials,641,124,161.0,0.187,UNKNOWN,UNKNOWN,UNKNOWN
CUST05246,Premium Self-Care,0,,84,5,4594.35,918.8700000000001,2408.0,328.0,6,1.0,0.2,0.2,0.6,0.2,CARD,0,0,5,0,0,Wellness,619,84,92.75,0.242,UNKNOWN,UNKNOWN,UNKNOWN
CUST05247,Wellness Seekers,0,,6,6,5397.1,899.5166666666668,2029.2,240.8,9,9.166666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,UPI,0,2,4,0,0,Wellness,171,6,33.0,1.053,UNKNOWN,UNKNOWN,UNKNOWN
CUST05248,Premium Self-Care,0,,183,7,5316.75,759.5357142857143,1570.35,313.2,11,5.714285714285714,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,CARD,0,0,7,0,0,Wellness,570,183,56.166666666666664,0.368,UNKNOWN,UNKNOWN,UNKNOWN
CUST05249,New Parents,0,,4,8,4284.45,535.55625,841.0,250.8,14,11.25,0.875,0.5,0.375,0.125,UPI,6,1,1,0,0,Baby Care,177,4,22.428571428571427,1.356,UNKNOWN,UNKNOWN,UNKNOWN
CUST05250,Premium Self-Care,0,,218,2,1438.3,719.15,972.8,465.5,3,5.0,1.0,0.5,0.5,0.0,CARD,0,0,2,0,0,Wellness,561,218,29.0,0.107,UNKNOWN,UNKNOWN,UNKNOWN
CUST05251,Seasoned Parents,0,,103,6,5492.6,915.4333333333334,2018.4,292.4,10,12.5,0.8333333333333334,0.5,0.5,0.0,UPI,1,2,3,0,0,Wellness,735,103,117.6,0.245,UNKNOWN,UNKNOWN,UNKNOWN
CUST05252,Budget Families,0,,2,12,12471.65,1039.3041666666666,2707.2,230.25,24,14.583333333333334,0.9166666666666666,0.6666666666666666,0.25,0.08333333333333333,COD,1,9,2,0,0,Family Essentials,382,2,24.545454545454547,0.942,UNKNOWN,UNKNOWN,UNKNOWN
CUST05253,Premium Self-Care,1,SC030,25,16,14204.35,887.771875,2136.0,333.0,29,0.9375,0.1875,0.4375,0.5,0.0625,CARD,0,0,16,0,0,Wellness,614,25,38.46666666666667,0.782,Premium Self-Care Enthusiasts,Advocate,High
CUST05254,New Parents,0,,9,12,17841.4,1486.7833333333335,2815.8,858.8,32,12.5,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,UPI,6,5,1,0,0,Baby Care,207,9,12.818181818181818,1.739,UNKNOWN,UNKNOWN,UNKNOWN
CUST05255,Premium Self-Care,0,,11,5,3944.8,788.96,1196.0,460.8,7,2.0,0.2,0.4,0.4,0.2,UPI,0,1,4,0,0,Wellness,287,11,51.5,0.523,UNKNOWN,UNKNOWN,UNKNOWN
CUST05256,Wellness Seekers,0,,14,4,4930.5,1232.625,3384.0,435.2,7,12.5,1.0,0.25,0.75,0.0,UPI,0,0,4,0,0,Wellness,89,14,24.666666666666668,1.348,UNKNOWN,UNKNOWN,UNKNOWN
CUST05257,Premium Self-Care,0,,4,6,6163.6,1027.2666666666667,1536.0,752.0,10,1.6666666666666667,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,CARD,0,2,4,0,0,Wellness,188,4,33.2,0.957,UNKNOWN,UNKNOWN,UNKNOWN
CUST05258,Wellness Seekers,0,,6,9,4988.2,554.2444444444444,765.8,405.0,12,10.0,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,CARD,1,1,7,0,0,Wellness,625,6,74.5,0.432,UNKNOWN,UNKNOWN,UNKNOWN
CUST05259,Seasoned Parents,0,,8,4,2967.2,741.8,1119.6,438.0,8,12.5,0.75,0.25,0.5,0.25,CARD,1,1,2,0,0,Wellness,176,8,40.0,0.682,UNKNOWN,UNKNOWN,UNKNOWN
CUST05260,New Parents,0,,34,10,20916.75,2091.675,4125.0,361.8,27,7.0,0.7,0.3,0.7,0.0,CARD,4,6,0,0,0,Family Essentials,287,34,25.22222222222222,1.045,UNKNOWN,UNKNOWN,UNKNOWN
CUST05261,Budget Families,0,,21,8,10281.7,1285.2125,2539.2,246.0,18,13.125,0.875,0.75,0.125,0.125,COD,2,4,2,0,0,Family Essentials,267,21,31.714285714285715,0.899,UNKNOWN,UNKNOWN,UNKNOWN
CUST05262,New Parents,0,,17,8,7830.25,978.78125,1922.4,237.6,15,12.5,0.75,0.375,0.625,0.0,CARD,2,4,2,0,0,Family Essentials,157,17,15.142857142857142,1.529,UNKNOWN,UNKNOWN,UNKNOWN
CUST05263,Premium Self-Care,0,,67,6,8354.0,1392.3333333333333,3174.0,598.0,11,2.5,0.5,0.0,0.8333333333333334,0.16666666666666666,CARD,0,1,5,0,0,Wellness,339,67,50.0,0.531,UNKNOWN,UNKNOWN,UNKNOWN
CUST05264,New Parents,0,,155,7,6682.950000000001,954.7071428571429,1597.9,316.35,15,12.857142857142858,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,CARD,5,0,2,0,0,Baby Care,422,155,34.833333333333336,0.498,UNKNOWN,UNKNOWN,UNKNOWN
CUST05265,Dormant Customers,0,,110,3,3371.1,1123.7,2143.2,340.5,5,13.333333333333334,1.0,0.6666666666666666,0.3333333333333333,0.0,UPI,0,2,1,0,0,Family Essentials,291,110,47.5,0.309,UNKNOWN,UNKNOWN,UNKNOWN
CUST05266,Seasoned Parents,0,,298,12,16012.05,1334.3374999999999,2643.3,309.6,27,8.333333333333334,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.08333333333333333,CARD,3,6,3,0,0,Family Essentials,542,298,21.727272727272727,0.664,UNKNOWN,UNKNOWN,UNKNOWN
CUST05267,Budget Families,0,,6,12,13013.449999999999,1084.4541666666667,2642.4,296.8,26,12.083333333333334,0.9166666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,COD,3,8,1,0,0,Family Essentials,623,6,55.27272727272727,0.578,UNKNOWN,UNKNOWN,UNKNOWN
CUST05268,Seasoned Parents,0,,65,4,5144.0,1286.0,2256.0,846.0,8,2.5,0.25,0.5,0.25,0.25,UPI,0,2,2,0,0,Family Essentials,306,65,66.33333333333333,0.392,UNKNOWN,UNKNOWN,UNKNOWN
CUST05269,Seasoned Parents,0,,67,4,2527.6,631.9,846.0,321.6,6,7.5,0.5,0.75,0.0,0.25,CARD,0,2,2,0,0,Family Essentials,589,67,167.66666666666666,0.204,UNKNOWN,UNKNOWN,UNKNOWN
CUST05270,Budget Families,0,,33,7,8284.0,1183.4285714285713,2656.2,467.2,20,12.857142857142858,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,CARD,2,5,0,0,0,Family Essentials,699,33,93.5,0.3,UNKNOWN,UNKNOWN,UNKNOWN
CUST05271,Seasoned Parents,0,,224,4,6639.6,1659.9,2815.8,554.8,11,8.75,1.0,0.5,0.5,0.0,UPI,0,4,0,0,0,Family Essentials,760,224,174.0,0.158,UNKNOWN,UNKNOWN,UNKNOWN
CUST05272,Premium Self-Care,0,,74,2,672.0,336.0,360.0,312.0,2,10.0,0.5,0.0,1.0,0.0,CARD,1,1,0,0,0,Baby Care,312,74,7.0,0.192,UNKNOWN,UNKNOWN,UNKNOWN
CUST05273,Premium Self-Care,0,,82,4,5022.0,1255.5,3732.0,359.0,6,2.5,0.25,0.75,0.25,0.0,CARD,0,0,4,0,0,Wellness,501,82,118.0,0.24,UNKNOWN,UNKNOWN,UNKNOWN
CUST05274,New Parents,0,,53,7,8031.8,1147.4,2815.8,309.6,15,12.142857142857142,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,CARD,1,4,2,0,0,Family Essentials,211,53,20.666666666666668,0.995,UNKNOWN,UNKNOWN,UNKNOWN
CUST05275,Dormant Customers,0,,127,2,1300.6,650.3,839.8,460.8,2,12.5,1.0,1.0,0.0,0.0,NETBANKING,0,1,1,0,0,Family Essentials,491,127,285.0,0.122,UNKNOWN,UNKNOWN,UNKNOWN
CUST05276,Seasoned Parents,0,,93,4,5026.9,1256.725,2048.0,904.5,10,11.25,0.5,0.25,0.75,0.0,CARD,1,2,1,0,0,Family Essentials,406,93,100.66666666666667,0.296,UNKNOWN,UNKNOWN,UNKNOWN
CUST05277,New Parents,0,,4,11,15621.1,1420.1000000000001,3556.8,402.0,25,13.636363636363637,0.9090909090909091,0.5454545454545454,0.45454545454545453,0.0,UPI,4,7,0,0,0,Family Essentials,467,4,41.6,0.707,UNKNOWN,UNKNOWN,UNKNOWN
CUST05278,Seasoned Parents,0,,4,9,7181.2,797.911111111111,3043.8,292.0,16,7.777777777777778,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.2222222222222222,CARD,3,3,3,0,0,Baby Care,280,4,29.75,0.964,UNKNOWN,UNKNOWN,UNKNOWN
CUST05279,Wellness Seekers,0,,135,9,8037.9,893.0999999999999,3612.0,348.0,14,5.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.1111111111111111,CARD,1,1,7,0,0,Wellness,506,135,45.75,0.534,UNKNOWN,UNKNOWN,UNKNOWN
CUST05280,Dormant Customers,0,,10,4,4283.6,1070.9,1692.0,427.5,8,15.0,1.0,0.75,0.25,0.0,CARD,0,3,1,0,0,Family Essentials,58,10,14.666666666666666,2.069,UNKNOWN,UNKNOWN,UNKNOWN
CUST05281,Dormant Customers,0,,2,4,1821.95,455.4875,962.5,267.9,4,15.0,1.0,0.5,0.25,0.25,COD,1,2,1,0,0,Family Essentials,79,2,14.0,1.519,UNKNOWN,UNKNOWN,UNKNOWN
CUST05282,Seasoned Parents,0,,2,6,5435.8,905.9666666666667,1278.4,679.0,12,8.333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,UPI,1,4,1,0,0,Family Essentials,147,2,20.2,1.224,UNKNOWN,UNKNOWN,UNKNOWN
CUST05283,Budget Families,0,,5,10,12210.0,1221.0,2200.0,258.0,28,20.0,1.0,0.5,0.3,0.2,UPI,0,10,0,0,0,Family Essentials,92,5,8.88888888888889,3.261,UNKNOWN,UNKNOWN,UNKNOWN
CUST05284,Dormant Customers,0,,88,3,1660.3,553.4333333333333,771.8,337.5,4,13.333333333333334,0.6666666666666666,1.0,0.0,0.0,UPI,0,2,1,0,0,Family Essentials,435,88,137.5,0.207,UNKNOWN,UNKNOWN,UNKNOWN
CUST05285,New Parents,0,,49,10,9283.2,928.32,2349.6,360.0,21,13.5,1.0,0.3,0.6,0.1,UPI,6,3,1,0,0,Baby Care,368,49,23.333333333333332,0.815,UNKNOWN,UNKNOWN,UNKNOWN
CUST05286,New Parents,0,,33,6,5881.2,980.1999999999999,1260.9,496.4,16,10.0,1.0,0.0,1.0,0.0,UPI,3,3,0,0,0,Baby Care,218,33,32.2,0.826,UNKNOWN,UNKNOWN,UNKNOWN
CUST05287,New Parents,0,,26,9,9520.45,1057.8277777777778,2475.0,235.8,13,8.88888888888889,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.1111111111111111,UPI,4,4,1,0,0,Baby Care,250,26,17.375,1.08,UNKNOWN,UNKNOWN,UNKNOWN
CUST05288,Dormant Customers,0,,88,3,5011.4,1670.4666666666665,3952.0,260.4,6,15.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,CARD,1,1,1,0,0,Baby Care,114,88,8.5,0.789,UNKNOWN,UNKNOWN,UNKNOWN
CUST05289,Seasoned Parents,0,,5,4,2612.2,653.05,1039.3,301.15,5,7.5,1.0,0.25,0.75,0.0,UPI,2,1,1,0,0,Baby Care,236,5,51.0,0.508,UNKNOWN,UNKNOWN,UNKNOWN
CUST05290,Budget Families,0,,1,5,6206.0,1241.2,1804.8,844.8,15,15.0,0.8,0.4,0.2,0.4,COD,2,2,1,0,0,Baby Care,32,1,6.75,4.688,UNKNOWN,UNKNOWN,UNKNOWN
